Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,CAROLINA SUNROCK LLC,105711.5,105711.5,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,S T WOOTEN CORPORATION,160000.0,160000.0,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,883.0,TON,CAROLINA SUNROCK LLC,66.5,58719.5,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,2,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,883.0,TON,S T WOOTEN CORPORATION,31.5,27814.5,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,34.11,SMI,CAROLINA SUNROCK LLC,2625.0,89538.75,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,3,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,34.11,SMI,S T WOOTEN CORPORATION,3050.0,104035.5,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,2852.0,TON,CAROLINA SUNROCK LLC,18.0,51336.0,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,4,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,2852.0,TON,S T WOOTEN CORPORATION,28.5,81282.0,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",57942.0,SY,CAROLINA SUNROCK LLC,2.4,139060.8,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,5,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",57942.0,SY,S T WOOTEN CORPORATION,2.2,127472.4,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",67.0,SY,CAROLINA SUNROCK LLC,48.5,3249.5,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,6,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",67.0,SY,S T WOOTEN CORPORATION,12.5,837.5,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,4469.0,SY,CAROLINA SUNROCK LLC,10.5,46924.5,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,4469.0,SY,S T WOOTEN CORPORATION,12.5,55862.5,VANCE,05/16/2023,3227842.0,36.3479057,-78.4297187
C204874,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",13 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,20094.0,TON,CAROLINA SUNROCK LLC,48.0,964512.0,VANCE,05/16/2023,2711775.0,36.3479057,-78.4297187
