Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,11,1705000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT (FULL DEPTH),,766.0,TON,FSC II LLC DBA FRED SMITH COMPANY,250.0,191500.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,12,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),217958.0,SY,FSC II LLC DBA FRED SMITH COMPANY,2.0,435916.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,13,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,87250.0,GAL,FSC II LLC DBA FRED SMITH COMPANY,3.0,261750.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,14,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,90.0,LF,FSC II LLC DBA FRED SMITH COMPANY,70.0,6300.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,15,2600000000-N,ROADWAY ITEMS,RETROFIT EXT CURB RAMPS,,4.0,EA,FSC II LLC DBA FRED SMITH COMPANY,750.0,3000.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,16,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,2.0,EA,FSC II LLC DBA FRED SMITH COMPANY,3000.0,6000.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,17,2800000000-N,ROADWAY ITEMS,ADJ CATCH BASINS,,2.0,EA,FSC II LLC DBA FRED SMITH COMPANY,600.0,1200.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,18,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,13.0,EA,FSC II LLC DBA FRED SMITH COMPANY,600.0,7800.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,19,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,15.0,EA,FSC II LLC DBA FRED SMITH COMPANY,600.0,9000.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,20,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,13.0,EA,FSC II LLC DBA FRED SMITH COMPANY,600.0,7800.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,21,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,3172.0,SF,FSC II LLC DBA FRED SMITH COMPANY,7.0,22204.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,22,4447000000-E,ROADWAY ITEMS,PED CHANNEL DEVICES,,24.0,LF,FSC II LLC DBA FRED SMITH COMPANY,50.0,1200.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,23,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,FSC II LLC DBA FRED SMITH COMPANY,183111.38,183111.38,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,24,4704000000-E,ROADWAY ITEMS,"THERMO LINES 16"" 90MILS",,200.0,LF,FSC II LLC DBA FRED SMITH COMPANY,12.0,2400.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,25,4709000000-E,ROADWAY ITEMS,"24""WIDE THERMO 90 MILS",,489.0,LF,FSC II LLC DBA FRED SMITH COMPANY,14.0,6846.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,26,4720000000-E,ROADWAY ITEMS,THERMO PVT MKG CHARACTER 90,,16.0,EA,FSC II LLC DBA FRED SMITH COMPANY,100.0,1600.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,27,4810000000-E,ROADWAY ITEMS,"PAINT PVMT MARKINGS 4""",,368603.0,LF,FSC II LLC DBA FRED SMITH COMPANY,0.14,51604.42,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,28,4830000000-E,ROADWAY ITEMS,"PAINT PVT MKGS LINES 16""",,200.0,LF,FSC II LLC DBA FRED SMITH COMPANY,4.0,800.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,29,4835000000-E,ROADWAY ITEMS,"PAINT PVT MKG LINES 24""",,489.0,LF,FSC II LLC DBA FRED SMITH COMPANY,5.0,2445.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,30,4840000000-N,ROADWAY ITEMS,PAINT PVT MKG CHARACTER,,16.0,EA,FSC II LLC DBA FRED SMITH COMPANY,60.0,960.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,31,4890000000-E,ROADWAY ITEMS,GENERIC PAVEMENT MARKING ITEM (LF),"HOT SPRAY THERMOPLASTIC PAVEMENT MARKING LINES (4"", 55 MILS)",327112.0,LF,FSC II LLC DBA FRED SMITH COMPANY,0.35,114489.2,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,32,6000000000-E,ROADWAY ITEMS,TEMPORARY SILT FENCE,,575.0,LF,FSC II LLC DBA FRED SMITH COMPANY,4.0,2300.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,33,6071012000-E,ROADWAY ITEMS,COIR FIBER WATTLE,,420.0,LF,FSC II LLC DBA FRED SMITH COMPANY,11.5,4830.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,34,6084000000-E,ROADWAY ITEMS,SEEDING AND MULCHING,,19.7,ACR,FSC II LLC DBA FRED SMITH COMPANY,1750.0,34475.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,35,6117000000-N,ROADWAY ITEMS,RESPONSE FOR EROS CONTROL,,7.0,EA,FSC II LLC DBA FRED SMITH COMPANY,1000.0,7000.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,36,7324000000-N,ROADWAY ITEMS,JUNCTION BOX (STANDARD SIZE),,2.0,EA,FSC II LLC DBA FRED SMITH COMPANY,950.0,1900.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,37,7444000000-E,ROADWAY ITEMS,INDUCTIVE LOOP SAWCUT,,1076.0,LF,FSC II LLC DBA FRED SMITH COMPANY,9.0,9684.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
C204859,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",21 SECTIONS OF SECONDARY ROADS.,38,7456000000-E,ROADWAY ITEMS,LEAD-IN CABLE(********),(14-2),620.0,LF,FSC II LLC DBA FRED SMITH COMPANY,2.25,1395.0,"HERTFORD, NORTHAMPTON",03/21/2023,4728765.0,36.39607035,-77.24037179999999
