Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",11,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),135291.0,SY,BLYTHE CONSTRUCTION INC,1.9,257052.9,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",12,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,53885.0,GAL,NJR GROUP INC,2.58,139023.3,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",12,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,53885.0,GAL,J T RUSSELL & SONS INC,2.25,121241.25,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",12,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,53885.0,GAL,BLYTHE CONSTRUCTION INC,1.95,105075.75,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",13,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,2.0,EA,NJR GROUP INC,1127.5,2255.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",13,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,2.0,EA,J T RUSSELL & SONS INC,1025.0,2050.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",13,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,2.0,EA,BLYTHE CONSTRUCTION INC,2450.0,4900.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",14,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,4.0,EA,NJR GROUP INC,1094.5,4378.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",14,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,4.0,EA,J T RUSSELL & SONS INC,995.0,3980.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",14,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,4.0,EA,BLYTHE CONSTRUCTION INC,2420.0,9680.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
