Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,THE TRUESDELL CORPORATION,75576.05,75576.05,CUMBERLAND,01/17/2023,339339.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,RAM CONSTRUCTION SERVICES OF MICHIGAN INC,42000.0,42000.0,CUMBERLAND,01/17/2023,443495.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,APPLIED POLYMERICS INC,10500.0,10500.0,CUMBERLAND,01/17/2023,493593.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,"LEE CONSTRUCTION CO OF THE CAROLINAS, IN",120000.0,120000.0,CUMBERLAND,01/17/2023,718105.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,SOUTHERN ROAD & BRIDGE LLC,70000.0,70000.0,CUMBERLAND,01/17/2023,730565.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,AMERICAN CONTRACTING & SERVICES INC,50000.0,50000.0,CUMBERLAND,01/17/2023,849695.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,REEVES CONSTRUCTION COMPANY,42500.0,42500.0,CUMBERLAND,01/17/2023,851647.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",1,0000100000-N,ROADWAY ITEMS,MOBILIZATION,,1.0,LS,"LANFORD BROTHERS CO., INC.",82000.0,82000.0,CUMBERLAND,01/17/2023,856308.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",2,4400000000-E,ROADWAY ITEMS,WORK ZONE SIGNS (STAT),,144.0,SF,THE TRUESDELL CORPORATION,7.85,1130.4,CUMBERLAND,01/17/2023,339339.0,34.9542604,-78.74762079999999
C204461,BRIDGE PRESERVATION.,"BRIDGES #326 & #327 OVER NORFOLK SOUTHERN RR, #352 OVER LITTLE CROSS RIVER, AND #362 OVER NC-210 ON NC-295.",2,4400000000-E,ROADWAY ITEMS,WORK ZONE SIGNS (STAT),,144.0,SF,RAM CONSTRUCTION SERVICES OF MICHIGAN INC,7.0,1008.0,CUMBERLAND,01/17/2023,443495.0,34.9542604,-78.74762079999999
