Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(2-1/2"")",23660.0,SY,FSC II LLC DBA FRED SMITH COMPANY,1.2,28392.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(2-1/2"")",23660.0,SY,CAROLINA SUNROCK LLC,3.2,75712.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(2-1/2"")",23660.0,SY,S T WOOTEN CORPORATION,3.45,81627.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(2-1/2"")",23660.0,SY,BLYTHE CONSTRUCTION INC,3.95,93457.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(2-1/2"")",23660.0,SY,HIGHLAND PAVING CO LLC,4.25,100555.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,7,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1"")",350.0,SY,FSC II LLC DBA FRED SMITH COMPANY,15.73,5505.5,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,7,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1"")",350.0,SY,CAROLINA SUNROCK LLC,27.5,9625.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,7,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1"")",350.0,SY,S T WOOTEN CORPORATION,19.48,6818.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,7,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1"")",350.0,SY,BLYTHE CONSTRUCTION INC,14.55,5092.5,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,7,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1"")",350.0,SY,HIGHLAND PAVING CO LLC,19.75,6912.5,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,8,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",2885.0,SY,FSC II LLC DBA FRED SMITH COMPANY,8.97,25878.45,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,8,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",2885.0,SY,CAROLINA SUNROCK LLC,11.0,31735.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,8,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",2885.0,SY,S T WOOTEN CORPORATION,13.21,38110.85,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,8,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",2885.0,SY,BLYTHE CONSTRUCTION INC,11.1,32023.5,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,8,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/2"")",2885.0,SY,HIGHLAND PAVING CO LLC,7.4,21349.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,9,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/4"")",2420.0,SY,FSC II LLC DBA FRED SMITH COMPANY,10.67,25821.4,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,9,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/4"")",2420.0,SY,CAROLINA SUNROCK LLC,13.0,31460.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,9,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/4"")",2420.0,SY,S T WOOTEN CORPORATION,15.42,37316.4,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,9,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/4"")",2420.0,SY,BLYTHE CONSTRUCTION INC,12.25,29645.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,9,1308000000-E,ROADWAY ITEMS,MILLN ASPHALT PVMT ***** - *****,"(0"" TO 1-1/4"")",2420.0,SY,HIGHLAND PAVING CO LLC,8.65,20933.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,10,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,8020.0,SY,FSC II LLC DBA FRED SMITH COMPANY,9.0,72180.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,10,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,8020.0,SY,CAROLINA SUNROCK LLC,17.5,140350.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,10,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,8020.0,SY,S T WOOTEN CORPORATION,9.0,72180.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,10,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,8020.0,SY,BLYTHE CONSTRUCTION INC,9.0,72180.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,10,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,8020.0,SY,HIGHLAND PAVING CO LLC,13.0,104260.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,11,1503000000-E,ROADWAY ITEMS,ASP CONC INTR CRS I19.0C,,3319.0,TON,FSC II LLC DBA FRED SMITH COMPANY,52.0,172588.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,11,1503000000-E,ROADWAY ITEMS,ASP CONC INTR CRS I19.0C,,3319.0,TON,CAROLINA SUNROCK LLC,68.9,228679.1,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,11,1503000000-E,ROADWAY ITEMS,ASP CONC INTR CRS I19.0C,,3319.0,TON,S T WOOTEN CORPORATION,67.4,223700.6,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,11,1503000000-E,ROADWAY ITEMS,ASP CONC INTR CRS I19.0C,,3319.0,TON,BLYTHE CONSTRUCTION INC,64.0,212416.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,11,1503000000-E,ROADWAY ITEMS,ASP CONC INTR CRS I19.0C,,3319.0,TON,HIGHLAND PAVING CO LLC,62.3,206773.7,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,12,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,29907.0,TON,FSC II LLC DBA FRED SMITH COMPANY,53.0,1585071.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,12,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,29907.0,TON,CAROLINA SUNROCK LLC,60.75,1816850.25,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,12,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,29907.0,TON,S T WOOTEN CORPORATION,81.5,2437420.5,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,12,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,29907.0,TON,BLYTHE CONSTRUCTION INC,68.0,2033676.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,12,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,29907.0,TON,HIGHLAND PAVING CO LLC,64.0,1914048.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,13,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2281.0,TON,FSC II LLC DBA FRED SMITH COMPANY,900.0,2052900.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,13,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2281.0,TON,CAROLINA SUNROCK LLC,790.0,1801990.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,13,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2281.0,TON,S T WOOTEN CORPORATION,625.0,1425625.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,13,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2281.0,TON,BLYTHE CONSTRUCTION INC,855.0,1950255.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,13,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2281.0,TON,HIGHLAND PAVING CO LLC,809.1,1845557.1,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,14,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,2651.0,TON,FSC II LLC DBA FRED SMITH COMPANY,100.0,265100.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,14,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,2651.0,TON,CAROLINA SUNROCK LLC,134.0,355234.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,14,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,2651.0,TON,S T WOOTEN CORPORATION,142.5,377767.5,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,14,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,2651.0,TON,BLYTHE CONSTRUCTION INC,130.0,344630.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,14,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,2651.0,TON,HIGHLAND PAVING CO LLC,310.0,821810.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,15,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,33.0,LF,FSC II LLC DBA FRED SMITH COMPANY,57.0,1881.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,15,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,33.0,LF,CAROLINA SUNROCK LLC,65.0,2145.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,15,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,33.0,LF,S T WOOTEN CORPORATION,57.0,1881.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,15,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,33.0,LF,BLYTHE CONSTRUCTION INC,60.0,1980.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,15,2549000000-E,ROADWAY ITEMS,"2'-6"" CONC CURB & GUTTER",,33.0,LF,HIGHLAND PAVING CO LLC,85.0,2805.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,16,2591000000-E,ROADWAY ITEMS,"4"" CONCRETE SIDEWALK",,46.0,SY,FSC II LLC DBA FRED SMITH COMPANY,47.0,2162.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,16,2591000000-E,ROADWAY ITEMS,"4"" CONCRETE SIDEWALK",,46.0,SY,CAROLINA SUNROCK LLC,100.0,4600.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,16,2591000000-E,ROADWAY ITEMS,"4"" CONCRETE SIDEWALK",,46.0,SY,S T WOOTEN CORPORATION,47.0,2162.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,16,2591000000-E,ROADWAY ITEMS,"4"" CONCRETE SIDEWALK",,46.0,SY,BLYTHE CONSTRUCTION INC,50.0,2300.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,16,2591000000-E,ROADWAY ITEMS,"4"" CONCRETE SIDEWALK",,46.0,SY,HIGHLAND PAVING CO LLC,81.0,3726.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,17,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,17.0,EA,FSC II LLC DBA FRED SMITH COMPANY,2300.0,39100.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,17,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,17.0,EA,CAROLINA SUNROCK LLC,2350.0,39950.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,17,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,17.0,EA,S T WOOTEN CORPORATION,2300.0,39100.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,17,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,17.0,EA,BLYTHE CONSTRUCTION INC,2300.0,39100.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,17,2613000000-N,ROADWAY ITEMS,REM & REP CURB RAMPS,,17.0,EA,HIGHLAND PAVING CO LLC,3535.0,60095.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,18,2738000000-E,ROADWAY ITEMS,GENERIC PAVING ITEM (SY),REMOVE SIDEWALK,37.0,SY,FSC II LLC DBA FRED SMITH COMPANY,34.0,1258.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,18,2738000000-E,ROADWAY ITEMS,GENERIC PAVING ITEM (SY),REMOVE SIDEWALK,37.0,SY,CAROLINA SUNROCK LLC,40.0,1480.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,18,2738000000-E,ROADWAY ITEMS,GENERIC PAVING ITEM (SY),REMOVE SIDEWALK,37.0,SY,S T WOOTEN CORPORATION,34.0,1258.0,WAKE,09/20/2022,5985825.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,18,2738000000-E,ROADWAY ITEMS,GENERIC PAVING ITEM (SY),REMOVE SIDEWALK,37.0,SY,BLYTHE CONSTRUCTION INC,35.0,1295.0,WAKE,09/20/2022,5999026.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,18,2738000000-E,ROADWAY ITEMS,GENERIC PAVING ITEM (SY),REMOVE SIDEWALK,37.0,SY,HIGHLAND PAVING CO LLC,52.0,1924.0,WAKE,09/20/2022,6084830.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,19,2759000000-N,ROADWAY ITEMS,GENERIC PAVING ITEM (EA),REMOVE CURB RAMP,2.0,EA,FSC II LLC DBA FRED SMITH COMPANY,850.0,1700.0,WAKE,09/20/2022,5293245.0,35.8031909,-78.5660852
C204777,MILLING AND RESURFACING.,62 SECTIONS OF SECONDARY ROADS.,19,2759000000-N,ROADWAY ITEMS,GENERIC PAVING ITEM (EA),REMOVE CURB RAMP,2.0,EA,CAROLINA SUNROCK LLC,1250.0,2500.0,WAKE,09/20/2022,5340579.0,35.8031909,-78.5660852
