Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1338.0,TON,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,1.0,1338.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,3,1220000000-E,ROADWAY ITEMS,INCIDENTAL STONE BASE,,1338.0,TON,TRUEROCK CONSTRUCTION LLC,60.0,80280.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,4,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,31.26,SMI,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,3278.63,102489.97,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,4,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,31.26,SMI,BLYTHE CONSTRUCTION INC,2800.0,87528.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,4,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,31.26,SMI,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,4285.0,133949.1,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,4,1245000000-E,ROADWAY ITEMS,SHOULDER RECONSTRUCTION,,31.26,SMI,TRUEROCK CONSTRUCTION LLC,3750.0,117225.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,5,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1184.0,TON,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,25.86,30618.24,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,5,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1184.0,TON,BLYTHE CONSTRUCTION INC,45.0,53280.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,5,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1184.0,TON,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,13.0,15392.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,5,1260000000-E,ROADWAY ITEMS,AGGREGATE SHOULDER BORROW,,1184.0,TON,TRUEROCK CONSTRUCTION LLC,21.0,24864.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",157536.0,SY,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,1.67,263085.12,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",157536.0,SY,BLYTHE CONSTRUCTION INC,1.65,259934.4,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",157536.0,SY,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,2.15,338702.4,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,6,1297000000-E,ROADWAY ITEMS,"MILL ASP PVMT *****"" DTH","(1-1/2"")",157536.0,SY,TRUEROCK CONSTRUCTION LLC,3.0,472608.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,21100.0,SY,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,7.44,156984.0,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,21100.0,SY,BLYTHE CONSTRUCTION INC,6.75,142425.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,21100.0,SY,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,7.5,158250.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,7,1330000000-E,ROADWAY ITEMS,INCIDENTAL MILLING,,21100.0,SY,TRUEROCK CONSTRUCTION LLC,6.0,126600.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,34684.0,TON,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,50.62,1755704.08,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,34684.0,TON,BLYTHE CONSTRUCTION INC,50.0,1734200.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,34684.0,TON,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,54.0,1872936.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,8,1519000000-E,ROADWAY ITEMS,ASP CONC SURF CRS S9.5B,,34684.0,TON,TRUEROCK CONSTRUCTION LLC,55.0,1907620.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,9,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2296.0,TON,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,637.89,1464595.44,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,9,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2296.0,TON,BLYTHE CONSTRUCTION INC,650.0,1492400.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,9,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2296.0,TON,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,615.0,1412040.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,9,1575000000-E,ROADWAY ITEMS,ASP FOR PLANT MIX,,2296.0,TON,TRUEROCK CONSTRUCTION LLC,570.0,1308720.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,10,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,905.0,TON,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,200.17,181153.85,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,10,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,905.0,TON,BLYTHE CONSTRUCTION INC,170.0,153850.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,10,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,905.0,TON,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,182.0,164710.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,10,1704000000-E,ROADWAY ITEMS,PATCHING EXIST PAVEMENT,,905.0,TON,TRUEROCK CONSTRUCTION LLC,200.0,181000.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,11,1775000000-E,ROADWAY ITEMS,"AST, MAT COAT, #78M STONE",,196230.0,SY,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,0.61,119700.3,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,11,1775000000-E,ROADWAY ITEMS,"AST, MAT COAT, #78M STONE",,196230.0,SY,BLYTHE CONSTRUCTION INC,0.75,147172.5,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,11,1775000000-E,ROADWAY ITEMS,"AST, MAT COAT, #78M STONE",,196230.0,SY,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,0.8,156984.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,11,1775000000-E,ROADWAY ITEMS,"AST, MAT COAT, #78M STONE",,196230.0,SY,TRUEROCK CONSTRUCTION LLC,0.79,155021.7,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,12,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),3646.0,SY,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,1.81,6599.26,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,12,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),3646.0,SY,BLYTHE CONSTRUCTION INC,1.3,4739.8,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,12,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),3646.0,SY,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,2.0,7292.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,12,1775500000-E,ROADWAY ITEMS,"AST, MAT COAT, #*** STONE",(#67),3646.0,SY,TRUEROCK CONSTRUCTION LLC,4.5,16407.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,13,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,66140.0,GAL,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,2.16,142862.4,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,13,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,66140.0,GAL,BLYTHE CONSTRUCTION INC,2.0,132280.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,13,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,66140.0,GAL,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,1.96,129634.4,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,13,1838000000-E,ROADWAY ITEMS,EMULSION FOR AST,,66140.0,GAL,TRUEROCK CONSTRUCTION LLC,2.25,148815.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,14,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,1.0,EA,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,1744.6,1744.6,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,14,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,1.0,EA,BLYTHE CONSTRUCTION INC,1550.0,1550.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,14,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,1.0,EA,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,1550.0,1550.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,14,2815000000-N,ROADWAY ITEMS,ADJ DROP INLETS,,1.0,EA,TRUEROCK CONSTRUCTION LLC,1850.0,1850.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,15,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,13.0,EA,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,1692.65,22004.45,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,15,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,13.0,EA,BLYTHE CONSTRUCTION INC,1500.0,19500.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,15,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,13.0,EA,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,1500.0,19500.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,15,2830000000-N,ROADWAY ITEMS,ADJ MANHOLES,,13.0,EA,TRUEROCK CONSTRUCTION LLC,1750.0,22750.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,16,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,20.0,EA,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,1622.72,32454.4,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,16,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,20.0,EA,BLYTHE CONSTRUCTION INC,1450.0,29000.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,16,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,20.0,EA,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,1450.0,29000.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,16,2845000000-N,ROADWAY ITEMS,ADJ METER OR VALVE BOXES,,20.0,EA,TRUEROCK CONSTRUCTION LLC,1850.0,37000.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,17,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1690.0,SF,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,7.65,12928.5,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,17,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1690.0,SF,BLYTHE CONSTRUCTION INC,8.0,13520.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,17,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1690.0,SF,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,6.95,11745.5,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,17,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,1690.0,SF,TRUEROCK CONSTRUCTION LLC,7.25,12252.5,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,18,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,130350.0,130350.0,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,18,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,BLYTHE CONSTRUCTION INC,128700.0,128700.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,18,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,89500.0,89500.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,18,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,TRUEROCK CONSTRUCTION LLC,60000.0,60000.0,"ALAMANCE, GUILFORD",05/28/2024,5328630.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,19,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,160.0,HR,VECELLIO & GROGAN INC DBA SHARPE BROTHERS,88.07,14091.2,"ALAMANCE, GUILFORD",05/28/2024,5067692.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,19,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,160.0,HR,BLYTHE CONSTRUCTION INC,75.0,12000.0,"ALAMANCE, GUILFORD",05/28/2024,5074532.0,36.050863050000004,-79.62752595
C204959,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.",29 SECTIONS OF SECONDARY ROADS.,19,4510000000-N,ROADWAY ITEMS,LAW ENFORCEMENT,,160.0,HR,APAC ATLANTIC INC THOMPSON ARTHUR DIVISION,70.0,11200.0,"ALAMANCE, GUILFORD",05/28/2024,5133895.0,36.050863050000004,-79.62752595
